6084	6533
98933	97615
53289	6533
97373	97615
6096	6533
95145	97615
65715	61324
97594	97615
98936	97615
65724	61324
12649	6533
6422	6533
63183	61324
8054	6533
10086	6533
97380	97615
53292	6533
94991	97615
12527	6533
98651	97615
10047	6533
98930	97615
61313	61324
98650	97615
6078	6533
97632	97615
98645	97615
99086	97615
63159	61324
65838	61324
6784	6533
6145	6533
6590	6533
63160	61324
6101	6533
63182	61324
98652	97615
66205	61324
53290	6533
6418	6533
53285	6533
6838	6533
63236	61324
65851	61324
97365	97615
6832	6533
10019	6533
6184	6533
99096	97615
12625	6533
97372	97615
6360	6533
12621	6533
97327	97615
12187	6533
11642	6533
6778	6533
95015	97615
6334	6533
7988	6533
6554	6533
6792	6533
97620	97615
65745	61324
10048	6533
66195	61324
6647	6533
63181	61324
6531	6533
6335	6533
10006	6533
63214	61324
6781	6533
7448	6533
6361	6533
7023	6533
6822	6533
63193	61324
97444	97615
97583	97615
6786	6533
12517	6533
98684	97615
97435	97615
65772	61324
10009	6533
12516	6533
10097	6533
99080	97615
7440	6533
98941	97615
63142	61324
6112	6533
7565	6533
66203	61324
63242	61324
10949	6533
97758	97615
6093	6533
12652	6533
6628	6533
12502	6533
6337	6533
6341	6533
6039	6533
6345	6533
7521	6533
63153	61324
65791	61324
95278	97615
6105	6533
7390	6533
8056	6533
97378	97615
6100	6533
63158	61324
10092	6533
98944	97615
10003	6533
95379	97615
7517	6533
53321	6533
65756	61324
7522	6533
65717	61324
97333	97615
94990	97615
97613	97615
65728	61324
7473	6533
65771	61324
6040	6533
6620	6533
11677	6533
6565	6533
10888	6533
53314	6533
63201	61324
11760	6533
6970	6533
11613	6533
98861	97615
53279	6533
7562	6533
7530	6533
12645	6533
7500	6533
6777	6533
11704	6533
6104	6533
6630	6533
6028	6533
6626	6533
12612	6533
12501	6533
12179	6533
6646	6533
6782	6533
10088	6533
98862	97615
11754	6533
6793	6533
6378	6533
7564	6533
6362	6533
11609	6533
6625	6533
66194	61324
6599	6533
7989	6533
10046	6533
7467	6533
10089	6533
97322	97615
6795	6533
7512	6533
99087	97615
6339	6533
97379	97615
12665	6533
6141	6533
65789	61324
6612	6533
6416	6533
6587	6533
95286	97615
6621	6533
12615	6533
12608	6533
63186	61324
7433	6533
94986	97615
12646	6533
97784	97615
7559	6533
11758	6533
63210	61324
6641	6533
6358	6533
7496	6533
12650	6533
6541	6533
99076	97615
10961	6533
11678	6533
6085	6533
65747	61324
95294	97615
95003	97615
63241	61324
12629	6533
6041	6533
68933	61324
6025	6533
95285	97615
12611	6533
99088	97615
12518	6533
97377	97615
11612	6533
10002	6533
7428	6533
53303	6533
10054	6533
12538	6533
65833	61324
10960	6533
95021	97615
6975	6533
7044	6533
98865	97615
53305	6533
65713	61324
12616	6533
7012	6533
10827	6533
7432	6533
6999	6533
7021	6533
10948	6533
12648	6533
63188	61324
53307	6533
10164	6533
68931	61324
10929	6533
10956	6533
53328	6533
97336	97615
97737	97615
6842	6533
95012	97615
11713	6533
97387	97615
11661	6533
95383	97615
97339	97615
6044	6533
99077	97615
6613	6533
97479	97615
97325	97615
97610	97615
10049	6533
11632	6533
98635	97615
98681	97615
97389	97615
10087	6533
97766	97615
53298	6533
98641	97615
10007	6533
7429	6533
6122	6533
99079	97615
12159	6533
7113	6533
11635	6533
6840	6533
97609	97615
97792	97615
6174	6533
68343	61324
6837	6533
10037	6533
10668	6533
6421	6533
99082	97615
11676	6533
6555	6533
65721	61324
7503	6533
65775	61324
97321	97615
11662	6533
61328	61324
11634	6533
12169	6533
98937	97615
99105	97615
10545	6533
6596	6533
94994	97615
12157	6533
6976	6533
7472	6533
7569	6533
53313	6533
6799	6533
63217	61324
6607	6533
98866	97615
12167	6533
7425	6533
10093	6533
6371	6533
6616	6533
97480	97615
98863	97615
10544	6533
10044	6533
11615	6533
97616	97615
11695	6533
6115	6533
10907	6533
97595	97615
68952	61324
6331	6533
65864	61324
8042	6533
6974	6533
6846	6533
7441	6533
11627	6533
7501	6533
6103	6533
7391	6533
10659	6533
12505	6533
6126	6533
66204	61324
6109	6533
11716	6533
95006	97615
97500	97615
6121	6533
11721	6533
97324	97615
6176	6533
61325	61324
11481	6533
10609	6533
6091	6533
97741	97615
63191	61324
97701	97615
10962	6533
95045	97615
6648	6533
11480	6533
12663	6533
10168	6533
53293	6533
65712	61324
6083	6533
10053	6533
11696	6533
11720	6533
97381	97615
61314	61324
10690	6533
97360	97615
12526	6533
11675	6533
11664	6533
6349	6533
12654	6533
97637	97615
6963	6533
95009	97615
97635	97615
6139	6533
98947	97615
57439	6533
99100	97615
6977	6533
97759	97615
7011	6533
10630	6533
11705	6533
10669	6533
11472	6533
10674	6533
65719	61324
11465	6533
7991	6533
12637	6533
11628	6533
12158	6533
6187	6533
98931	97615
6108	6533
61308	61324
10062	6533
95284	97615
6419	6533
10892	6533
6785	6533
10166	6533
65828	61324
63162	61324
7519	6533
10686	6533
11679	6533
7421	6533
7043	6533
11697	6533
11698	6533
7447	6533
97738	97615
97764	97615
6114	6533
6968	6533
10905	6533
10919	6533
10095	6533
53287	6533
6627	6533
98634	97615
11778	6533
10876	6533
63244	61324
98932	97615
10906	6533
11682	6533
97740	97615
6577	6533
10909	6533
10673	6533
11703	6533
6566	6533
10165	6533
12175	6533
6642	6533
10671	6533
12624	6533
10922	6533
12647	6533
10096	6533
11784	6533
61316	61324
6624	6533
6374	6533
55280	6533
11764	6533
7990	6533
6532	6533
7475	6533
11671	6533
10891	6533
94989	97615
95293	97615
12609	6533
10610	6533
10091	6533
95279	97615
97640	97615
95380	97615
11610	6533
11680	6533
61309	61324
11753	6533
13063	6533
11532	6533
95287	97615
61853	61324
97735	97615
7053	6533
12638	6533
7489	6533
6092	6533
6964	6533
97619	97615
98864	97615
68947	61324
97743	97615
10689	6533
97359	97615
11660	6533
12177	6533
54645	6533
12510	6533
53310	6533
11533	6533
11652	6533
65766	61324
11667	6533
97361	97615
13087	6533
10928	6533
97323	97615
96500	97615
11666	6533
6611	6533
10550	6533
7054	6533
7502	6533
12653	6533
10947	6533
97770	97615
10958	6533
68934	61324
68341	61324
6834	6533
11378	6533
96055	97615
11755	6533
6841	6533
7219	6533
96039	97615
7039	6533
95013	97615
97337	97615
7029	6533
7570	6533
98883	97615
63161	61324
10615	6533
10066	6533
65722	61324
6614	6533
6969	6533
65840	61324
10039	6533
97768	97615
11382	6533
99085	97615
95297	97615
7028	6533
6568	6533
7446	6533
10683	6533
11663	6533
13062	6533
96076	97615
65716	61324
11611	6533
10829	6533
55325	6533
12651	6533
6553	6533
11463	6533
11717	6533
11485	6533
6595	6533
10666	6533
10010	6533
12656	6533
98908	97615
12644	6533
11470	6533
95680	97615
12613	6533
6586	6533
10822	6533
68935	61324
6589	6533
11474	6533
96057	97615
96532	97615
97756	97615
10893	6533
96123	97615
6018	6533
7016	6533
10670	6533
99111	97615
10904	6533
10061	6533
10687	6533
95019	97615
7546	6533
96538	97615
99106	97615
63205	61324
98943	97615
11683	6533
7497	6533
10151	6533
65792	61324
11645	6533
55563	6533
7420	6533
12662	6533
97742	97615
10099	6533
95277	97615
11384	6533
97507	97615
65723	61324
97634	97615
7422	6533
97578	97615
97355	97615
12639	6533
97481	97615
96059	97615
7056	6533
7449	6533
6384	6533
63235	61324
6783	6533
12537	6533
12156	6533
6173	6533
11381	6533
10159	6533
57440	6533
7430	6533
96144	97615
10004	6533
54646	6533
55278	6533
7426	6533
12634	6533
96477	97615
94992	97615
6164	6533
6843	6533
6609	6533
6127	6533
55281	6533
11626	6533
95384	97615
6798	6533
6129	6533
10098	6533
96079	97615
65860	61324
12614	6533
7563	6533
64310	61324
10160	6533
57458	6533
6368	6533
12630	6533
57513	6533
96530	97615
98948	97615
96473	97615
7193	6533
96536	97615
13066	6533
63141	61324
10546	6533
7019	6533
53278	6533
7015	6533
10957	6533
12618	6533
11614	6533
95683	97615
11785	6533
96266	97615
10028	6533
63190	61324
63238	61324
12103	6533
10027	6533
97736	97615
7221	6533
5180	6533
6632	6533
96096	97615
10614	6533
12147	6533
54635	6533
6333	6533
97720	97615
6581	6533
11684	6533
7458	6533
10826	6533
12106	6533
6522	6533
7499	6533
96098	97615
13090	6533
57438	6533
10141	6533
11681	6533
63204	61324
96124	97615
6527	6533
63220	61324
96535	97615
6619	6533
65711	61324
54669	6533
96460	97615
66207	61324
11685	6533
11757	6533
96471	97615
65768	61324
68951	61324
96143	97615
94709	97615
55577	6533
7393	6533
97700	97615
10551	6533
65720	61324
10153	6533
63157	61324
7443	6533
10085	6533
7452	6533
97636	97615
11486	6533
6342	6533
96534	97615
96475	97615
11623	6533
6794	6533
6359	6533
10023	6533
7880	6533
96066	97615
6962	6533
6521	6533
96067	97615
10923	6533
10052	6533
8035	6533
6819	6533
12534	6533
57446	6533
55277	6533
7437	6533
6802	6533
53302	6533
64321	61324
12097	6533
11471	6533
55283	6533
96103	97615
96501	97615
10880	6533
10162	6533
97501	97615
10841	6533
10008	6533
65763	61324
10170	6533
7442	6533
5067	6533
12184	6533
10055	6533
96122	97615
6787	6533
7220	6533
11715	6533
97504	97615
13075	6533
6845	6533
56672	6533
63145	61324
12631	6533
97644	97615
10842	6533
10890	6533
96267	97615
7413	6533
97446	97615
8058	6533
54654	6533
10950	6533
12524	6533
55337	6533
65841	61324
7013	6533
7450	6533
96264	97615
11464	6533
97606	97615
12173	6533
11461	6533
6381	6533
65850	61324
95002	97615
53311	6533
98927	97615
6179	6533
6576	6533
11772	6533
11653	6533
10005	6533
6177	6533
94713	97615
10115	6533
11752	6533
65323	61324
97357	97615
55564	6533
6615	6533
97499	97615
99089	97615
96081	97615
6352	6533
10172	6533
10169	6533
55279	6533
10150	6533
63215	61324
8031	6533
7423	6533
94697	97615
11647	6533
63216	61324
12176	6533
54723	6533
63143	61324
3553	6533
4692	6533
12094	6533
6130	6533
99090	97615
96061	97615
4733	6533
7040	6533
55327	6533
96053	97615
65866	61324
6168	6533
96058	97615
10050	6533
63185	61324
11475	6533
96493	97615
65345	61324
6167	6533
6343	6533
7416	6533
96470	97615
98928	97615
68932	61324
13074	6533
97750	97615
10114	6533
97254	97615
10144	6533
6608	6533
6186	6533
94721	97615
96508	97615
6526	6533
7022	6533
3278	6533
7394	6533
7117	6533
11084	6533
6188	6533
4983	6533
95675	97615
6965	6533
69014	61324
95144	97615
7395	6533
13064	6533
6135	6533
96127	97615
6147	6533
12661	6533
7223	6533
96474	97615
97232	97615
95004	97615
7560	6533
7436	6533
12171	6533
5176	6533
94712	97615
6373	6533
5048	6533
6366	6533
10889	6533
7014	6533
6111	6533
6831	6533
6090	6533
6136	6533
12520	6533
4909	6533
65827	61324
97505	97615
97571	97615
97633	97615
10665	6533
97236	97615
7222	6533
69246	61324
7511	6533
6348	6533
63199	61324
12105	6533
97772	97615
11633	6533
7052	6533
98715	97615
11473	6533
10692	6533
10664	6533
94707	97615
55565	6533
97235	97615
11458	6533
94711	97615
7030	6533
8033	6533
96125	97615
98902	97615
96101	97615
94696	97615
6143	6533
94715	97615
55441	6533
63184	61324
7410	6533
5179	6533
11636	6533
96074	97615
6385	6533
6110	6533
11625	6533
6038	6533
11672	6533
3253	6533
11644	6533
7031	6533
63233	61324
10090	6533
6530	6533
96082	97615
6132	6533
11702	6533
63212	61324
57574	6533
6510	6533
11756	6533
11462	6533
6128	6533
4997	6533
11736	6533
6639	6533
54634	6533
65318	61324
64106	61324
98946	97615
65755	61324
8057	6533
11761	6533
6960	6533
57508	6533
61323	61324
10688	6533
65754	61324
10964	6533
96042	97615
97783	97615
4982	6533
97482	97615
3251	6533
12508	6533
10611	6533
63180	61324
97483	97615
6824	6533
97475	97615
6585	6533
7493	6533
7116	6533
6835	6533
11694	6533
10152	6533
97366	97615
6099	6533
55556	6533
7045	6533
3259	6533
10856	6533
65788	61324
6610	6533
97715	97615
7195	6533
6779	6533
11646	6533
97434	97615
7066	6533
7520	6533
3247	6533
10163	6533
4667	6533
6617	6533
94714	97615
64352	61324
6618	6533
54644	6533
95047	97615
64111	61324
10157	6533
99074	97615
12188	6533
68946	61324
63166	61324
96529	97615
6524	6533
38674	38674
97371	97615
97568	97615
65749	61324
96472	97615
3249	6533
7495	6533
5190	6533
54732	6533
96156	97615
6178	6533
69247	61324
53297	6533
7509	6533
12186	6533
96092	97615
96097	97615
6386	6533
6346	6533
57442	6533
96091	97615
65347	61324
7535	6533
6580	6533
63213	61324
7024	6533
54643	6533
4665	6533
96145	97615
96093	97615
3657	6533
11762	6533
10658	6533
97744	97615
7424	6533
63234	61324
53291	6533
64123	61324
12110	6533
95276	97615
97641	97615
53322	6533
57480	6533
64305	61324
12529	6533
64473	61324
7877	6533
96089	97615
5024	6533
10140	6533
3662	6533
37933	38674
11482	6533
96038	97615
63152	61324
55554	6533
97252	97615
11712	6533
55286	6533
69526	61324
5181	6533
7491	6533
68936	61324
6591	6533
95296	97615
6823	6533
54735	6533
12632	6533
57457	6533
95377	97615
3252	6533
54662	6533
6525	6533
54725	6533
13079	6533
61306	61324
96531	97615
63209	61324
95282	97615
97777	97615
3245	6533
96077	97615
4994	6533
11478	6533
5032	6533
96613	97615
13088	6533
99103	97615
7561	6533
7986	6533
10821	6533
3557	6533
6182	6533
7188	6533
4958	6533
5034	6533
6357	6533
7057	6533
10667	6533
97710	97615
97350	97615
7025	6533
38583	38674
95378	97615
4672	6533
63194	61324
65727	61324
94998	97615
38779	38674
95280	97615
12504	6533
6534	6533
7020	6533
13078	6533
6998	6533
11383	6533
94708	97615
96523	97615
96121	97615
6413	6533
97566	97615
55328	6533
11673	6533
65320	61324
7538	6533
63198	61324
7513	6533
57459	6533
57443	6533
57561	6533
55287	6533
3260	6533
55560	6533
7118	6533
96080	97615
97432	97615
65790	61324
63196	61324
38556	38674
6649	6533
10676	6533
98885	97615
13073	6533
96062	97615
7547	6533
7431	6533
65350	61324
38820	38674
96075	97615
95298	97615
11668	6533
6020	6533
55322	6533
11484	6533
97433	97615
7523	6533
69527	61324
8040	6533
10161	6533
57483	6533
5025	6533
10001	6533
3258	6533
63206	61324
96099	97615
55443	6533
54655	6533
10171	6533
38679	38674
6150	6533
11701	6533
38057	38674
38112	38674
55336	6533
10158	6533
95274	97615
97771	97615
55332	6533
7494	6533
4731	6533
97785	97615
53329	6533
96065	97615
5049	6533
11479	6533
7419	6533
10018	6533
3277	6533
55323	6533
4996	6533
65349	61324
63211	61324
96056	97615
96616	97615
96463	97615
905	6533
11783	6533
63197	61324
96533	97615
4903	6533
7187	6533
11738	6533
7041	6533
57559	6533
3256	6533
8037	6533
95044	97615
13085	6533
63195	61324
65746	61324
97356	97615
61305	61324
4689	6533
7168	6533
5062	6533
96621	97615
38814	38674
7372	6533
12643	6533
95292	97615
56673	6533
10631	6533
38574	38674
64303	61324
3248	6533
6383	6533
96469	97615
10970	6533
65729	61324
65837	61324
96060	97615
53315	6533
55557	6533
10828	6533
10604	6533
12659	6533
13076	6533
37928	38674
6775	6533
6417	6533
97719	97615
11714	6533
65371	61324
97761	97615
4694	6533
10608	6533
64122	61324
12183	6533
38854	38674
5191	6533
38691	38674
97386	97615
55569	6533
8032	6533
10660	6533
10675	6533
3254	6533
57512	6533
55566	6533
54734	6533
1368	6533
12539	6533
64360	61324
97754	97615
3275	6533
7548	6533
7038	6533
11648	6533
6539	6533
55452	6533
94698	97615
57464	6533
97630	97615
7026	6533
98929	97615
4999	6533
38456	38674
6645	6533
7476	6533
3262	6533
11643	6533
57478	6533
10167	6533
38457	38674
10025	6533
65733	61324
96614	97615
57449	6533
61326	61324
1366	6533
5058	6533
11669	6533
97570	97615
55335	6533
6540	6533
38453	38674
6592	6533
5063	6533
13077	6533
7055	6533
96073	97615
69015	61324
1381	6533
6564	6533
63221	61324
10632	6533
4928	6533
63219	61324
55578	6533
55555	6533
11699	6533
54647	6533
53334	6533
1407	6533
10887	6533
10910	6533
6971	6533
57511	6533
11719	6533
10820	6533
96478	97615
54737	6533
11773	6533
96476	97615
97611	97615
7427	6533
4693	6533
6351	6533
7540	6533
1735	6533
38553	38674
63207	61324
97721	97615
6169	6533
1729	6533
11379	6533
38100	38674
99075	97615
63144	61324
7017	6533
96178	97615
54720	6533
38197	38674
64378	61324
6830	6533
65338	61324
95281	97615
6330	6533
6966	6533
11780	6533
65867	61324
4669	6533
97711	97615
6844	6533
38199	38674
12180	6533
95283	97615
7049	6533
6181	6533
12093	6533
1387	6533
65865	61324
98714	97615
96268	97615
64119	61324
55570	6533
38141	38674
37970	38674
11659	6533
98905	97615
10825	6533
38701	38674
10613	6533
7032	6533
845	6533
97687	97615
65337	61324
55567	6533
10685	6533
95385	97615
38709	38674
10113	6533
95048	97615
10901	6533
61357	61324
1731	6533
98637	97615
7194	6533
12182	6533
7042	6533
5174	6533
13086	6533
38103	38674
11469	6533
6161	6533
96288	97615
8064	6533
55559	6533
96147	97615
54636	6533
12666	6533
38692	38674
96063	97615
65748	61324
97492	97615
55326	6533
96176	97615
7166	6533
54728	6533
96269	97615
7005	6533
38149	38674
97477	97615
38702	38674
54733	6533
7068	6533
6978	6533
10117	6533
55324	6533
65825	61324
6529	6533
98642	97615
1592	6533
6808	6533
6036	6533
54668	6533
54637	6533
97787	97615
97320	97615
96104	97615
97734	97615
38714	38674
1721	6533
61284	61324
95049	97615
7191	6533
12515	6533
64124	61324
66208	61324
54727	6533
55445	6533
38147	38674
4927	6533
99110	97615
94720	97615
95398	97615
7027	6533
38710	38674
56974	6533
10963	6533
10921	6533
1575	6533
7545	6533
95151	97615
38098	38674
1389	6533
8077	6533
65346	61324
97253	97615
13067	6533
7455	6533
12196	6533
65332	61324
97388	97615
914	6533
38781	38674
96054	97615
65726	61324
95058	97615
5189	6533
12627	6533
6558	6533
10156	6533
38588	38674
4985	6533
6629	6533
6561	6533
10549	6533
1327	6533
842	6533
1398	6533
12100	6533
57481	6533
11706	6533
10155	6533
12148	6533
54736	6533
3661	6533
11380	6533
10672	6533
64353	61324
96102	97615
54724	6533
98879	97615
65761	61324
7985	6533
6106	6533
6120	6533
4732	6533
5052	6533
6829	6533
38092	38674
13105	6533
38693	38674
65784	61324
13068	6533
7444	6533
97631	97615
65343	61324
7544	6533
38554	38674
6818	6533
12108	6533
1720	6533
97338	97615
857	6533
64125	61324
98884	97615
95401	97615
97502	97615
97345	97615
5178	6533
7000	6533
10924	6533
97714	97615
10543	6533
1369	6533
95050	97615
38700	38674
56675	6533
38575	38674
11651	6533
38711	38674
870	6533
11332	6533
38094	38674
13092	6533
904	6533
10691	6533
97713	97615
1402	6533
12620	6533
55275	6533
11709	6533
1379	6533
95271	97615
97508	97615
94997	97615
6080	6533
95080	97615
38834	38674
56989	6533
38557	38674
37935	38674
10149	6533
7490	6533
95043	97615
6035	6533
97751	97615
11688	6533
55440	6533
94985	97615
97346	97615
64322	61324
12657	6533
96497	97615
96272	97615
96539	97615
11608	6533
38678	38674
11771	6533
6600	6533
4929	6533
38782	38674
10020	6533
5182	6533
6159	6533
10840	6533
53280	6533
95078	97615
97695	97615
99081	97615
97767	97615
96100	97615
6353	6533
95001	97615
97427	97615
12626	6533
38464	38674
6354	6533
3558	6533
5026	6533
96502	97615
13080	6533
11759	6533
38634	38674
97342	97615
57536	6533
10930	6533
12519	6533
11487	6533
97248	97615
6959	6533
55579	6533
38719	38674
38713	38674
55449	6533
6144	6533
38579	38674
38118	38674
69242	61324
6364	6533
55448	6533
57509	6533
96043	97615
12096	6533
10908	6533
10056	6533
4957	6533
56987	6533
95076	97615
99107	97615
97428	97615
96146	97615
1408	6533
38516	38674
11466	6533
38115	38674
65321	61324
6788	6533
6423	6533
97367	97615
65776	61324
55320	6533
8044	6533
37934	38674
69997	61324
38600	38674
12667	6533
57510	6533
97782	97615
38680	38674
10902	6533
95062	97615
3658	6533
67017	61324
57619	6533
55562	6533
38113	38674
6131	6533
873	6533
38689	38674
10174	6533
12514	6533
63138	61324
38150	38674
7373	6533
95082	97615
96466	97615
96525	97615
4685	6533
57500	6533
6820	6533
95400	97615
95024	97615
6579	6533
1401	6533
57488	6533
7375	6533
37987	38674
13205	6533
64327	61324
6382	6533
11674	6533
57514	6533
95402	97615
4739	6533
12619	6533
7470	6533
98654	97615
95273	97615
97393	97615
12664	6533
97368	97615
7537	6533
55573	6533
4984	6533
4760	6533
12628	6533
1405	6533
10894	6533
7557	6533
38104	38674
850	6533
65770	61324
54874	6533
7542	6533
13069	6533
6973	6533
56933	6533
57541	6533
11531	6533
10603	6533
38145	38674
70106	61324
38146	38674
57504	6533
6160	6533
55657	6533
96148	97615
3276	6533
909	6533
7415	6533
10951	6533
95674	97615
10946	6533
97238	97615
6538	6533
7459	6533
65311	61324
61315	61324
95395	97615
12087	6533
97319	97615
12073	6533
95153	97615
63164	61324
99049	97615
1738	6533
8052	6533
3568	6533
56922	6533
12500	6533
95072	97615
8049	6533
12104	6533
10920	6533
7571	6533
5047	6533
64329	61324
38005	38674
6017	6533
13072	6533
96450	97615
8059	6533
97612	97615
1382	6533
95081	97615
97341	97615
55572	6533
7488	6533
54740	6533
3255	6533
53286	6533
38577	38674
5186	6533
7389	6533
12181	6533
11769	6533
1326	6533
95063	97615
5043	6533
6137	6533
54726	6533
6821	6533
97702	97615
5187	6533
54893	6533
65744	61324
96496	97615
7993	6533
38099	38674
11629	6533
65339	61324
96447	97615
95682	97615
97255	97615
97237	97615
6133	6533
96163	97615
38198	38674
12525	6533
7376	6533
11718	6533
64331	61324
97396	97615
64323	61324
11665	6533
10045	6533
95389	97615
38101	38674
10952	6533
64478	61324
1365	6533
56932	6533
96615	97615
56926	6533
5061	6533
38805	38674
7531	6533
96078	97615
10142	6533
1404	6533
5192	6533
10106	6533
915	6533
94999	97615
97778	97615
38816	38674
97478	97615
56986	6533
98915	97615
95030	97615
7037	6533
42928	42928
97251	97615
10879	6533
95386	97615
67019	61324
10927	6533
65344	61324
96540	97615
4998	6533
7944	6533
95028	97615
95005	97615
97490	97615
11534	6533
61367	61324
53300	6533
53295	6533
7879	6533
7409	6533
7046	6533
11670	6533
97503	97615
38573	38674
38694	38674
37961	38674
99093	97615
54638	6533
5185	6533
95027	97615
65863	61324
97574	97615
29427	29427
12617	6533
10051	6533
54642	6533
5031	6533
11751	6533
97358	97615
841	6533
97340	97615
95275	97615
4990	6533
57562	6533
97426	97615
57501	6533
10693	6533
38102	38674
12536	6533
10697	6533
1371	6533
7504	6533
65836	61324
38406	38674
1322	6533
1377	6533
38638	38674
10629	6533
6069	6533
6332	6533
8055	6533
1725	6533
63240	61324
7069	6533
95077	97615
42326	42928
54656	6533
95026	97615
54916	6533
64349	61324
10830	6533
54984	6533
10824	6533
12099	6533
96464	97615
1723	6533
12622	6533
95042	97615
98868	97615
57477	6533
63218	61324
54652	6533
11750	6533
65322	61324
6637	6533
6162	6533
7465	6533
7112	6533
54877	6533
69996	61324
42362	42928
96461	97615
98655	97615
37919	38674
56930	6533
56918	6533
13081	6533
96142	97615
11639	6533
10937	6533
11779	6533
97576	97615
38148	38674
97239	97615
55338	6533
42355	42928
13089	6533
38524	38674
64361	61324
4948	6533
54648	6533
61286	61324
38458	38674
54650	6533
63618	61324
95381	97615
5000	6533
97447	97615
55288	6533
67469	61324
63202	61324
11767	6533
95382	97615
6158	6533
38006	38674
12086	6533
64469	61324
64313	61324
63245	61324
65300	61324
12155	6533
10695	6533
6967	6533
57617	6533
61349	61324
11483	6533
1323	6533
12092	6533
96300	97615
38695	38674
55003	6533
65830	61324
10877	6533
97424	97615
10043	6533
38518	38674
6550	6533
57507	6533
96040	97615
97584	97615
95073	97615
10903	6533
37932	38674
10698	6533
12149	6533
38162	38674
7018	6533
1734	6533
97577	97615
64120	61324
99047	97615
8039	6533
42321	42928
42602	42928
96215	97615
97509	97615
7438	6533
4668	6533
96090	97615
13103	6533
95074	97615
99102	97615
55576	6533
10154	6533
57687	6533
10955	6533
7374	6533
64319	61324
37927	38674
11537	6533
5177	6533
12512	6533
97775	97615
54892	6533
13070	6533
12085	6533
6166	6533
57465	6533
8078	6533
6972	6533
22384	22384
42295	42928
4991	6533
97343	97615
37931	38674
95387	97615
97429	97615
10612	6533
5060	6533
62769	61324
38411	38674
6355	6533
5211	6533
1375	6533
97370	97615
61361	61324
64358	61324
38780	38674
4666	6533
7035	6533
10823	6533
63140	61324
55442	6533
68954	61324
70104	61324
12107	6533
63168	61324
57436	6533
67877	61324
6071	6533
10684	6533
6825	6533
1739	6533
53306	6533
6043	6533
42593	42928
65319	61324
95011	97615
57437	6533
3257	6533
38429	38674
55004	6533
5069	6533
12164	6533
97249	97615
38529	38674
29488	29427
54719	6533
10633	6533
7050	6533
38639	38674
10036	6533
61339	61324
67018	61324
65765	61324
65769	61324
13100	6533
54890	6533
95022	97615
38196	38674
97250	97615
69007	61324
29484	29427
1370	6533
54982	6533
6023	6533
64304	61324
6029	6533
6638	6533
11624	6533
11631	6533
57479	6533
6067	6533
69016	61324
13083	6533
38809	38674
94710	97615
65848	61324
6138	6533
54924	6533
66187	61324
6551	6533
11619	6533
5035	6533
10959	6533
68957	61324
11330	6533
94722	97615
6149	6533
56676	6533
4730	6533
96503	97615
7556	6533
7003	6533
1393	6533
26287	22384
55446	6533
38675	38674
38525	38674
63232	61324
54775	6533
4691	6533
38835	38674
5199	6533
12098	6533
63200	61324
99091	97615
94719	97615
6578	6533
53294	6533
61337	61324
7412	6533
7984	6533
38584	38674
95036	97615
57793	6533
26291	22384
64112	61324
96581	97615
10895	6533
